beta,alphamax,alphamin,V0s,V0r,T0s,T0r,RE
0.3334885258061825,8.346916894602273,3.901805811601252,0.08947929842870597,0.1399823807940555,1759921.5012224854,354.3302009866961,13.956179994822953
0.35541781109773424,14.988255468001908,4.0320879498367495,0.0904871083135608,0.13658530727683957,1267065.0206008335,604.5082724660784,13.518246101099628
0.3609238196170119,9.692308751221603,4.086901088677889,0.13826594587677493,0.13951669057690236,58422.15024534167,498.34263202696764,14.391883006693456
0.35019091016716974,16.641879640230712,3.8221277894409726,0.22452010778241155,0.12916842623241537,15092.881901738217,636.6571053813249,14.56274889878678
0.2929234417117023,16.817469417896014,3.740221164280249,0.0893268722281413,0.19511360370842856,2511487.450575104,120.94315132763329,13.847799430363398
0.3770609646410331,19.043022026367765,4.228875218394054,0.09595869572116947,0.1203989562573395,1680956.6599639487,1080.6784100066668,14.676738602172598
0.38098629595447303,5.007254987377607,4.279785770839081,0.08591369102957006,0.13888641483164393,3673589.0502896947,713.9058677232457,13.619818968500724
0.3844781724249003,14.324598595413484,4.4043990601555585,0.08520081404136512,0.12268573659852076,2795558.185498477,1201.2968814805286,13.677383676328791
0.34198509721828685,19.360298450967722,4.07091297067568,0.0862979508067897,0.12421861542217379,2847545.131945564,652.5655546111534,14.542279479202401
0.3255420757050297,6.642812159650241,3.9938485356897897,0.10083318527977589,0.14747675512242864,757328.4140303115,282.8573784135717,13.987090513368113
0.34402855640246155,15.94000565862122,3.8399077874888343,0.09279631562808821,0.1404793990954776,1033256.087130192,538.7584429189629,14.503489466549501
0.34198570711807796,19.76019506013329,3.984635335472822,0.22015744093294098,0.18562315396262313,16915.476266965492,181.93230382958012,12.897267075753735
0.3582500638774327,6.095836958671075,4.226808591662157,0.08875404066834996,0.12108381868476306,3029660.062471699,972.5828334094194,14.965058854298505
0.3667483907617326,13.355176497502065,4.313412696907157,0.08989326000418654,0.130335605726007,2516671.6855705846,700.0199055822027,14.358773035100091
0.3470495629897627,8.307834104164971,3.789208845431248,0.0905932939646316,0.17396062733790804,841045.7492790952,166.70217648333437,14.950801768113728
0.3488705827000904,5.86199595952125,3.907014749409325,0.08094976701316295,0.15565568063530544,3241025.824652925,343.1959693584736,13.256500138033296
0.37333582096362694,12.140124059776738,3.830485225844175,0.08532067291670314,0.13327606535478415,2744830.329764872,740.5042936796947,14.534516447648217
0.34985710564717704,13.830737633582247,3.968242719213401,0.08841142807044843,0.19162991751696923,2559716.101206732,134.693523530613,12.966094370999402
0.3744994091421501,19.388650161915013,4.114540207483891,0.1625188956248654,0.16003454685461638,71811.93405442647,360.06164467385867,14.143479557054402
0.36754518361488686,10.106919442631032,4.339814059361907,0.0964187423402738,0.12552472960108435,736585.7638906294,909.4050970371846,14.566670007064113
0.37201047552007804,12.709206721881682,3.7264754046533666,0.0823787598920876,0.17908846703889908,3635438.966701401,240.08771335710549,14.800093077339064
0.2760903041890746,6.986215476365632,3.7462314960014083,0.08717103274093732,0.18374561910161746,1843201.2945079526,115.31330180220228,14.75184949382296
0.3847803782443036,10.492776360660232,4.296789866881685,0.08347674834748087,0.1437684772262618,2556105.7621770073,397.5567696207147,13.26760981096106
0.3019448547550631,9.812577500159165,3.6316421043878675,0.08640952293389631,0.16024542104386952,2422542.467377854,238.45689408314266,14.071014055365351
0.3818085476228946,4.98785797112015,4.248787716669902,0.08087307420622174,0.16920384067486766,3272971.1433766577,248.1341464465617,12.143868423606829
0.3719249988372503,17.958946566588555,4.2183360330535375,0.0940515216146441,0.12526667046794587,886987.7049280097,537.2691529075028,14.563174785692318
0.32705666395592714,6.271228531293823,3.914655476735816,0.0895320798336359,0.1910196504613575,1489532.1417437172,90.30659032820276,14.078833465551378
0.3404174732422845,10.986598415635667,4.0481578056652285,0.08068895024383484,0.1726420972010376,2099304.522563234,174.78090170524703,14.489430247825462
0.37247362477754015,17.97494030386276,4.179960876424343,0.10061863465790441,0.13012526458355989,1251145.427076376,1002.1232554667587,14.231364940534014
0.3792253117084431,11.772541558152504,4.055028520549415,0.08663780492313386,0.12037543161444984,2085997.5176982195,715.9354938837454,14.972023708684482
0.3761556172195662,9.875123607834524,4.370472533309199,0.09540192394808558,0.18000188459020594,540554.1191365806,145.11415337378222,14.582762502598902
0.361852796867235,15.238942602247398,4.093782689088861,0.08448010288497183,0.19171749280417522,2355883.4842895693,128.3936112340794,12.212823352347034
0.33500223218436476,6.249289389792823,3.6385742790922153,0.12530742573663706,0.13463169712146644,157618.65448860687,660.8131735055168,14.512754288838508
0.34874645824197814,11.164908759147313,3.7255951479415392,0.08395863171308993,0.12942130380498879,2692270.4104417316,856.0715495719328,14.98738531043118
0.3717630771032406,12.730919452859988,3.888599561209227,0.17555426238341112,0.1399673472097059,28241.300732471118,474.2643785416177,12.919591694985261
0.30189524309455895,14.625481435823202,4.003141402823763,0.09284921626480583,0.1969329738829217,1136985.515466446,97.51879505287334,14.282521992261579
0.31753914772431113,4.999617793015259,3.742739018530256,0.21713399310008807,0.13354683463007638,11258.779529074362,312.07815232518436,14.069346129903003
0.32069500466696016,7.298987511515497,3.910355800883986,0.10799653745680593,0.13623341137681516,586569.3536190861,497.00750499108375,14.437066378688183
0.3546989128777578,10.393548139152855,3.881598841058925,0.16922836573627167,0.11395822444301014,29204.382416721026,1221.2511553030652,13.620659074938247
0.38151797758452094,12.122606665801362,4.0659369551442675,0.09310274490742074,0.14268338811644182,1552941.2910675113,391.4635367338967,14.840552747843779
0.3773890623553964,15.185816916167038,4.063705035950776,0.08582624752393947,0.13300732975230783,2690071.7214621096,848.4066086472122,13.145606214696523
0.37135842225892346,11.015018341333757,3.867487127907799,0.08845230989270006,0.16278659383351385,1245672.673569973,308.5098627047393,14.06129275990847
0.38421629936616286,13.154438908792972,4.376948702874797,0.10185745996365955,0.142234711494811,558891.9789321416,267.5738403373444,14.963945169332368
0.3192960071515185,16.856427152225606,3.8780436496440642,0.10799855276607397,0.1412266087153133,584821.4718910541,491.1248598736336,14.515847540387782
0.3205734551006636,12.317099244131898,4.042377422677988,0.09057475561527836,0.16158604218063757,2486520.332743974,239.92523466111544,14.239905271311454
0.3107456066312939,6.662783174686823,3.71465034535972,0.14057291885463213,0.12656592869475256,87645.44407346346,548.6668443192336,14.722426828786503
0.37225126350564275,12.312314940071655,4.004521140395093,0.08714712858548182,0.12010161433059831,1961425.2418905727,1594.1742615442095,14.565362629170666
0.3406804165721947,8.6185406856145,4.099097285213295,0.08525731760487218,0.12753733633709247,3683523.806672954,692.9078674950634,14.382868004039647
0.3724300053431674,6.891882442752301,4.250316641390716,0.08508537355899594,0.13426985115196988,1564629.6003320697,616.6614802243294,13.990743788525947
0.36159052649297874,9.424506927172853,4.186827655754057,0.15226323888451027,0.12270414571433866,51934.553749127226,701.7649975908164,13.068512626263772
0.3700735117448501,11.214242342349763,3.964072191904097,0.16028461585259401,0.11889156426952623,54396.39647623262,1762.2235808180144,13.929166667209486
0.38397779015443434,6.4605109650202905,4.0958810929058815,0.08186986393946982,0.13848280426191312,2526641.740567333,488.2034143231717,13.739415483258927
0.35925674186679146,15.82309334158984,4.052786709621893,0.08829879586384386,0.13516463761375483,2294527.8660040773,626.34322050021,12.8132253543035
0.36554486868021097,10.901903747891263,4.270802361798225,0.12413549157467244,0.1942514218115941,148886.9101629907,107.03908281246046,12.74861391381727
0.3407823414685512,6.033583869075519,3.8564175296529664,0.0879762173127699,0.15846275687776343,1487013.7063173999,297.20655862091957,13.22536614435685
0.31943594327302394,5.38021619966263,4.071710321223304,0.08650975620958319,0.16958363279157956,2853507.628984885,177.1138488569516,13.997086414762194
0.3678648355559718,16.891623207140043,4.306837407613942,0.12036107393747478,0.1267328809133106,164685.5559987496,809.1764854516426,14.200464001972621
0.3339980949253539,4.709910581219452,4.111788635941408,0.10879510479362597,0.13538247095600897,362113.8432622072,563.4883941659501,14.113108840502642
0.32530415748593217,19.957010884217482,3.9714772635929387,0.18555002935673612,0.126185817462887,22156.47879427475,583.3730104304489,14.098646582742095
0.37736102353894163,5.25674921685027,4.079263645863254,0.10385039966110987,0.1189423922532453,826520.1784716359,1881.9956935879204,14.508728681461228
0.31185371226186576,18.01327998093216,3.816244680613119,0.09124369831845505,0.15008724315325547,1846369.9906266178,294.99367479357596,14.086277922298184
0.35919260626792915,17.889518893489438,4.154454252903378,0.10169254629917063,0.15873373639627927,757700.7070588853,363.19616975498826,14.311051345707524
0.3638602175166852,6.869348822929756,4.117957731074931,0.08683878805939435,0.13026925855429972,1890504.1670632584,618.5886374730819,13.199844735149501
0.3388803384226058,17.019670380258923,3.959151181055435,0.09915656559087778,0.1279570572721719,1005471.6645204675,661.4477760736511,14.044869006482363
0.3543574957792921,11.172108952790433,3.941705252849861,0.09858185030794031,0.18663202058403006,1235836.0395047234,195.07273265876083,14.34341804176644
0.3538059038593185,18.230733311513074,3.9965725910453487,0.13431989846705594,0.13822458544744826,107988.065271483,450.6675568818762,12.66179179837091
0.3681817451072868,18.90061986825663,3.7470134524207768,0.08991775077140261,0.16076299045623033,1325013.5492692906,313.29868576327067,14.059722608955976
0.37159405400236734,8.79680829247112,4.03350907228344,0.09929729650189771,0.12495389901547192,1000508.0775177561,1464.7573963064751,14.977141824732094
0.32670223755643557,16.421553418899656,3.7674631890070613,0.08844532414791592,0.1280646827774422,2210264.172670941,588.1429902413905,14.925068040462818
0.36837745674977046,11.799204508681639,4.1589985199090265,0.09619889750701577,0.12131029221853301,1528106.4318590749,1209.5703584740877,13.792167816916283
0.34079544167632575,17.137673938960916,3.948959801251484,0.08308543393417275,0.17790707249176002,1940367.2120427566,173.77284075451627,13.922837280280792
0.3585350609250819,4.5666866199844955,3.8700528640011878,0.08819939863397079,0.16983173363880566,2448830.14575279,218.62202053726216,14.086023921505868
0.34336981882542555,10.50605151912052,4.161234917912811,0.10198860890432096,0.15809033197424754,968842.6003599988,302.4422809534959,13.775769778906508
0.312528317296897,15.489360246883797,3.807074717548807,0.09107386421793535,0.14795242011835769,1279430.2945067838,280.909914945123,14.732984753682622
0.3793131293424856,18.652041023337404,4.231140439164804,0.09653415733202257,0.12506793352202455,706971.9857187519,975.5305797687876,13.539661542794269
0.3800437183625484,16.645518635100334,4.152569812343635,0.10009474599043908,0.16902898018617935,848398.4499606875,192.00638579021484,14.1004025645004
0.34662851211948364,19.830410874176494,3.9877693882447947,0.10287564774921427,0.12735718273598828,919906.0867729568,1005.7720917752189,14.618339130246575
0.36263008759240734,11.32430699610897,4.091103332874233,0.08754398393146474,0.13497002730976806,2278186.1221619733,776.9620901372288,13.699743853431842
0.3279392482541515,9.132762591263365,3.5427928785959333,0.08295731548180656,0.17266813428226271,3150817.049820206,217.61894423342406,14.56854567694875
0.3468053930558669,12.265012167831163,3.6559080510619206,0.19979079292864188,0.1339133346932608,18934.774059663403,631.4444800135217,14.4059500839285
0.35977903289603946,9.149418937079007,4.151412239129371,0.0860984863899742,0.14732557923916922,2810954.0522939744,238.65146064484944,14.94835570188749
0.32408738439340534,7.9145773827118635,3.6733999942593853,0.12851756398332428,0.12930737293514977,146733.83987948156,766.5519292236323,14.470769465128528
0.3658573231562096,11.554785087673288,4.181838722972882,0.08895628845991103,0.1682735642406616,1616141.1767853769,203.62121877331964,12.418186068634567
0.36947082099328804,11.858153866058728,4.01968064591827,0.08443473232406624,0.12506864845966092,2631111.9286432136,1322.7817888268712,14.979384328133008
0.3603281690558523,12.470209880440256,4.195745953540079,0.08841611344276591,0.13292841838188235,1204049.501854967,543.1619849595472,14.575837349515389
0.344634617373654,17.323171767525082,4.155195285943636,0.09006233544633499,0.16875928910554067,1285575.6065790206,202.2257650965998,13.126121535492473
0.3637641456202009,13.433207138726889,4.036745359373835,0.0858116196092889,0.16561185408254347,2433541.6444268776,216.03920858519592,12.925333071546245
0.37529943435549434,18.071818288333468,4.22248992727881,0.1800390112236429,0.11469983097796221,38437.162859333104,1014.7047261743221,14.85264250427463
0.31239006374552614,16.700319876664224,3.747130713463679,0.08662146092592457,0.15477550515214084,2592557.286242102,237.99279890066893,14.368257371029253
0.3537081274059176,13.69683036206974,3.753045536138269,0.08691875059021972,0.13294577912210392,1818515.9826823536,744.9239875269182,14.926839518316141
0.3114669366788602,8.195295858222629,3.855402750126134,0.08775347615036574,0.18965890807544938,1359583.554507839,94.74247831687397,14.606169637942324
0.37391853497773286,17.778572332157186,3.997977066684832,0.0882754171322859,0.14825368706136788,1394580.6746588743,496.20468059441293,14.401965740197651
0.3734918023774449,7.623009519442602,3.971734195753104,0.08596307313777943,0.12796138039608804,3269973.476396627,1048.7829473834206,13.755843754572831
0.37603324813314043,4.56382291269121,4.3358012511612465,0.1043200571433028,0.1263975440274137,713158.3991452263,1121.7338032037862,14.045651135257428
0.37090312161134825,14.533987931571017,4.205393627690814,0.09416036050707413,0.12936336340395516,1671817.5871136617,541.2027780128223,14.96391229610775
0.32647972635360456,18.279888365040254,4.078883909654746,0.08548329353964279,0.15057730447519302,2382085.1029936355,250.02775944035832,14.835444332493932
0.38040306471929874,10.290256743728142,3.72176992480747,0.08761448192180878,0.19392928380203361,1758525.9977030007,170.55044238161528,14.946514095926874
0.37778902369897427,12.804327609064165,4.317600644664614,0.14267074931457932,0.11974970140402962,63287.42783442477,905.114685213128,13.620095231936661
0.35940278879389553,4.12858112603501,3.933602007680408,0.1138944848296595,0.18308687412233954,451566.4751117756,195.29489041611103,14.723101339559843
0.36045403838128975,8.813901164815306,4.200151216739149,0.12403759866479344,0.1680636270470158,220792.95909495832,226.44848837685217,12.580535585960401
0.378127323420138,15.458709892471836,4.214874857492027,0.10515628246928269,0.14106332700836474,569850.845251882,629.794312708303,12.80238393372594
0.36142936256004415,15.815122842013077,4.0367270382733995,0.11641803092201923,0.1584165511461635,364493.4518440569,355.6019509831391,12.871312036159326
0.381798843059388,13.736246474313432,3.9435382004914397,0.08545003542635995,0.12579757991264648,3644245.3534823833,1127.4310063549742,14.567872360416365
0.35179985358615573,8.465275130332703,4.293424879833129,0.08957332878769174,0.1816201057697288,1964782.3729315095,165.0950238168265,13.55424674216793
0.34865828724663694,18.213560081560388,4.0628377175090975,0.10971269699644566,0.1385169378121162,240928.05414316952,428.5950940364105,14.969065307423723
0.33796174548493446,5.02703254110424,4.040298014064061,0.08428268475745467,0.16626276198392148,2551340.7118159253,198.2193851441391,12.697389742827054
0.3837606440046688,9.784249641572885,3.9360496180940947,0.1376617052435351,0.1266254966472964,109917.68700054864,1451.9720080994057,14.996676749880509
0.3211135730234661,19.306732544604248,3.7737731724345824,0.10447076329566418,0.18880802506716976,684391.2142908865,113.92288901287209,14.1131353128455
0.37403011747423254,15.298415032008375,4.200827146542488,0.10156501692176924,0.125354261342482,1147569.1434954067,1015.6997988698071,14.330283870165381
0.3453926119171787,6.485608400809184,3.7610521848812724,0.09440045923362016,0.1544245376630335,1402558.82224365,422.24870484215165,14.718838591669455
0.3387521534046984,8.840831264087274,3.8311821202936054,0.08237937777497825,0.13728146282830836,2987477.0537204356,391.5682527099987,14.57531547634067
0.36654859634094616,15.163679874941307,4.149706290232719,0.09944724206542821,0.12103376383416377,1496549.790849634,1309.2528295538687,14.882183676099896
0.37836696200243924,12.577160691309686,4.152881779171661,0.08660762238562109,0.13068944014855188,3073447.141694945,1091.2438233043097,14.299207038074588
0.3530603160563508,16.56750555626536,3.882872283894299,0.0807681250434716,0.1285418715609336,3044305.280182864,668.0467604298095,14.802831226700304
0.3417877010801834,10.28423115807626,3.8864390860142937,0.10579115869002843,0.12346559917558976,569888.1459896896,600.7468268147442,14.888588919204002
0.37213803670911794,13.836749920235034,4.043239797034081,0.0974714070338292,0.12191878378660943,1237878.0695590235,1360.803879453528,13.694044574236052
0.37855292065866697,13.171272782883857,4.024986519484852,0.09633895362301281,0.15239623863418267,1469172.589744452,490.84466013105623,13.901157019326789
0.38283876230292246,15.950017353089299,4.166795035303957,0.08611831677721926,0.13757868247475932,2022865.9781011,733.7906992873693,13.619989982953273
0.3573628913474677,13.001937626763121,4.180726053986159,0.10390091815924575,0.1839572470523545,405600.2615630476,126.32796306984051,13.067002325731945
0.3434277036015172,18.519448716962554,4.002359954336688,0.09610579755311044,0.17648062336732862,1015801.5594979979,143.47837405679206,13.14200391918335
0.36535443282998653,8.420644574867337,3.8769932260222135,0.24028084784846354,0.13226956195314898,8178.149423203208,581.6039643990555,14.475950448961678
0.38085972275992974,11.222317488211434,4.441202820694691,0.16790902774283584,0.13440426271063352,45130.70459232685,506.51793188569474,14.337823290345655
0.3471015209410945,18.71371421153439,3.879315003250275,0.09337943183018979,0.1314466304732782,1184476.9932414286,464.75511839188727,14.604523126668251
0.3492013604701687,19.89910118563542,3.6795746543296053,0.08205945484862293,0.15667756023788695,3602627.3649770296,348.8417280012978,14.545594254713759
0.38066846149764777,18.28064854994218,4.142601090328467,0.09821052407161115,0.14621139138679934,1002949.7458984704,405.0583439256132,13.173040003077272
0.33904724919695306,6.626200554944923,4.055402192819367,0.09165365399398337,0.13917364658833067,1762958.0445243467,391.90851610969514,14.091604109254256
0.34989973646705724,15.143463029319793,3.8981093966245686,0.09840157579533819,0.13111116055491046,933036.0517184925,527.9491482037674,14.29738518579404
0.3459596708452116,12.884636288943003,3.8853941945424175,0.0946477692083645,0.16518874956614604,1597093.5864434843,322.26883100455353,14.927848441775
0.38101524235310047,13.992803505014896,4.369596760240153,0.1454543404712073,0.15060725876180647,80049.00296656275,422.1287129338871,12.389219138315573
0.3697895402056344,6.898988028381419,4.367036168122055,0.0834645871345991,0.15463940081101354,3358599.6121746735,330.65603266085,13.003285136460907
0.3253689498976039,10.630495676079743,4.088800624802107,0.17575555058918246,0.13829166918530136,34019.91036939614,330.7288752750497,14.674859394253005
0.3560341660625048,16.278095036284142,4.104657227509499,0.08559276542729825,0.16433521039648843,2885795.5570702762,270.1897974297184,12.281537710829657
0.3831320923285675,11.576896869953911,4.3065928475077415,0.08516915312919834,0.12585668476765569,3123916.910082051,1063.7999338611044,12.974445377195547
0.3686650109112536,8.34090693360151,4.0240984103121304,0.08247764189887359,0.16088083792919877,3611392.4966032174,244.37955938865062,13.490317583467647
0.3817790729087763,13.988827654849523,4.240066430020702,0.08499541495427419,0.16968193237854937,3285861.48529239,284.5069355281986,13.136306011390843
0.38253501124038125,12.134944150044756,4.257621971235144,0.09973124233088337,0.15720796623447458,752671.493786856,323.4301188146678,11.673748725343067
0.36247743619657574,6.263838289305665,4.155034030824863,0.1822031831388234,0.14392671250896968,40771.359550441666,548.0754139039802,14.252357459025815
0.302092812162662,6.358085279662602,3.6447549588885106,0.08583953107594865,0.19813720587727385,1392939.807933223,114.81869875827408,14.960764006851917
0.34329356859499405,9.20412491502945,3.9224183032927806,0.08087366935954243,0.14151368425560495,3366663.3300099135,565.8412160306663,14.863640648918501
0.3598852025472064,18.002942313896405,3.9942961125360763,0.08360102486262339,0.13679526251378576,2668740.3756167563,541.8348073046424,13.28082228292904
0.34787688158158425,7.36135159648232,4.181780918175685,0.08110494248219885,0.17891575106369723,3849292.2594114263,173.45816215899345,12.724197792519151
0.3803618921060372,14.442927667490736,4.146236841402083,0.09056492969010335,0.19401056587112747,2473111.005060685,169.0386985558035,14.527592158471066
0.3563748573845879,16.04967720091507,4.3514301467911425,0.08051487321297796,0.1857316102395305,3875226.111503122,118.9609125120686,14.74845040244419
0.3400693982239671,9.515632425962838,3.859862519189648,0.08387421534768283,0.1905965359213671,1799138.744201157,123.44768262846594,13.389675316907455
0.32731808300332604,13.547631121778812,3.7183308518514,0.08301285100235037,0.1557770976970639,2659711.551736943,244.6638678910754,14.764572435529189
0.3466254833447128,6.756550620041612,4.083460499893077,0.08154190191339564,0.1725625157502077,2514791.7369111287,182.7522949274206,12.737454657856413
0.33760283223236753,12.48896307013486,3.753782125591923,0.0963009403543398,0.1552930842080815,1146175.7565878187,240.71595362159115,14.904946264045623
0.36891357131310804,5.7593875989324665,4.1586043053099,0.09168931055332846,0.1372832381602667,1166494.6550933074,701.7857470557897,13.750192321059705
0.37479086813200757,17.902634669421616,3.9214001078512433,0.08470661790964339,0.1295344479479819,2868789.539888693,901.7902742584652,13.82659291655304
0.34914805765608886,7.0955449711594945,3.8615043254552783,0.09997127439975072,0.16032867579066687,397288.0646841451,212.6341679331973,14.92520697965769
0.29475859065172616,8.51884574603648,3.544010826372806,0.08521830651793867,0.17556889503313544,3247940.2223198386,157.7940734947207,14.933037284485588
0.3418694842645634,13.158570174607004,4.074599140012325,0.20124969630156855,0.12060454771201905,24638.793326592517,1201.4527262509564,14.232393536950985
0.3620812638562266,4.319812581315361,3.9397215886781884,0.1281374271355994,0.15090952388919193,125584.77208231317,409.5987550012682,12.022079842423395
0.3744032563085281,14.348454482967691,4.202295495120275,0.23953640723291175,0.10590662682081287,14893.874602587346,2982.537750648324,14.696351674539283
0.3553030281109013,5.1718154163657815,4.0593896020883085,0.1388401686383477,0.13567827249714276,85586.43642526882,511.89392712220797,12.22662544298839
0.3538298470130342,19.82833750840492,4.156136350938958,0.08373759371329378,0.196034742366196,2443450.6164791617,126.11396050022331,12.471528466005845
0.37917953120837167,9.697271841565518,4.088163039343557,0.09822332030776285,0.14893047277752652,1162942.6945723484,510.2958509798389,13.107331414657262
0.3484535629376362,10.98815273647547,4.13110801271842,0.09498468177975058,0.1672020902338313,1732128.4663988706,254.4150720457399,13.560011778462677
0.3432724450902936,8.518333282885553,3.904223074879069,0.19411257082253908,0.11526229831885115,19424.92757693892,1336.4099872054069,12.90112600192878
0.33799318118245075,7.097187677255062,3.7295454908103816,0.08822108094343022,0.1381389555812436,1539037.3527871708,500.9331586225494,14.403376992352602
0.36373041090322566,13.605682753225448,4.037604486934539,0.09011584572404037,0.12736611301845702,2065428.9384461774,755.0735594970481,13.71365035010929
0.30527760463426756,5.224880837696356,3.9124176391122636,0.0939843976894771,0.18250828121569324,1746899.6006025805,144.71372527007819,14.012682637762103
